New York,Borough,income_num_returns(households),avg income per return(x1000s),income level,DBA,STREET,CUISINE DESCRIPTION,SCORE,GRADE,GRADE DATE
10013,Manhattan,15140,490.1375165,high income,THE ROXY HOTEL,WHITE STREET,American,12,A,5/8/2019
10013,Manhattan,15140,490.1375165,high income,STARBUCKS,VARICK STREET,Caf̩/Coffee/Tea,11,A,5/13/2019
10013,Manhattan,15140,490.1375165,high income,SPRING PLACE,SAINT JOHNS LANE,Mediterranean,7,A,5/14/2019
10013,Manhattan,15140,490.1375165,high income,CAFFE NAPOLI,HESTER STREET,Italian,12,A,5/8/2019
10013,Manhattan,15140,490.1375165,high income,WO HOP 17,MOTT STREET,Chinese,8,A,5/23/2019
10013,Manhattan,15140,490.1375165,high income,TAMARIND TRIBECA,HUDSON STREET,Indian,12,A,5/9/2019
10013,Manhattan,15140,490.1375165,high income,EET,VARICK STREET,American,7,A,5/22/2019
10013,Manhattan,15140,490.1375165,high income,KABAB BITES,BROOME STREET,Indian,11,A,5/22/2019
10013,Manhattan,15140,490.1375165,high income,MANNA HOUSE,MOTT STREET,Bakery,10,A,5/8/2019
10013,Manhattan,15140,490.1375165,high income,ANOTHEROOM,WEST BROADWAY,American,11,A,5/8/2019
10013,Manhattan,15140,490.1375165,high income,TASTY HAND-PULLED NOODLES,DOYERS STREET,Chinese,27,B,5/7/2019
10013,Manhattan,15140,490.1375165,high income,HOMETOWN HOTPOT & BBQ,GRAND STREET,Chinese,9,A,5/4/2019
10013,Manhattan,15140,490.1375165,high income,NANCY WHISKEY PUB,LISPENARD STREET,American,9,A,5/18/2019
10013,Manhattan,15140,490.1375165,high income,CAFFE PALERMO,MULBERRY STREET,Italian,13,A,5/18/2019
10013,Manhattan,15140,490.1375165,high income,LAN LARB SOHO,CENTRE STREET,Thai,13,A,5/8/2019
10013,Manhattan,15140,490.1375165,high income,NEW TU DO RESTAURANT,BOWERY,Vietnamese/Cambodian/Malaysia,7,A,5/14/2019
10013,Manhattan,15140,490.1375165,high income,CANTON LOUNGE,MOTT STREET,Chinese,17,B,5/8/2019
10013,Manhattan,15140,490.1375165,high income,CAFFE NAPOLI,HESTER STREET,Italian,12,A,5/8/2019
10013,Manhattan,15140,490.1375165,high income,CAFE GUSTO II,WORTH STREET,American,9,A,5/17/2019
10013,Manhattan,15140,490.1375165,high income,CAFFE PALERMO,MULBERRY STREET,Italian,13,A,5/18/2019
10013,Manhattan,15140,490.1375165,high income,TRIBECA ROOFTOP (10 DESBROSSES STREET),CANAL STREET,American,12,A,5/18/2019
10013,Manhattan,15140,490.1375165,high income,KABAB BITES,BROOME STREET,Indian,11,A,5/22/2019
10013,Manhattan,15140,490.1375165,high income,TASTY HAND-PULLED NOODLES,DOYERS STREET,Chinese,27,B,5/7/2019
10013,Manhattan,15140,490.1375165,high income,STARBUCKS,VARICK STREET,Caf̩/Coffee/Tea,11,A,5/13/2019
10013,Manhattan,15140,490.1375165,high income,SAIGON VIETNAMESE SANDWICH,BROOME STREET,Vietnamese/Cambodian/Malaysia,8,A,5/16/2019
10013,Manhattan,15140,490.1375165,high income,CAFE GUSTO II,WORTH STREET,American,9,A,5/17/2019
10013,Manhattan,15140,490.1375165,high income,SWEETGREEN,GREENWICH STREET,Salads,6,A,5/17/2019
10013,Manhattan,15140,490.1375165,high income,TASTY HAND-PULLED NOODLES,DOYERS STREET,Chinese,27,B,5/7/2019
10013,Manhattan,15140,490.1375165,high income,NANCY WHISKEY PUB,LISPENARD STREET,American,9,A,5/18/2019
10013,Manhattan,15140,490.1375165,high income,WO HOP 17,MOTT STREET,Chinese,8,A,5/23/2019
10013,Manhattan,15140,490.1375165,high income,CAFFE NAPOLI,HESTER STREET,Italian,12,A,5/8/2019
10013,Manhattan,15140,490.1375165,high income,TASTY HAND-PULLED NOODLES,DOYERS STREET,Chinese,27,B,5/7/2019
10013,Manhattan,15140,490.1375165,high income,STARBUCKS,LAFAYETTE STREET,Caf̩/Coffee/Tea,3,A,5/10/2019
10013,Manhattan,15140,490.1375165,high income,ILILI BOX,CANAL STREET,Mediterranean,9,A,5/17/2019
10013,Manhattan,15140,490.1375165,high income,SWEETGREEN,GREENWICH STREET,Salads,6,A,5/17/2019
10013,Manhattan,15140,490.1375165,high income,CAPITALE,BOWERY,Continental,10,A,5/14/2019
10013,Manhattan,15140,490.1375165,high income,FORLINIS RESTAURANT,BAXTER STREET,Italian,24,B,6/4/2019
10013,Manhattan,15140,490.1375165,high income,TASTY HAND-PULLED NOODLES,DOYERS STREET,Chinese,27,B,5/7/2019
10013,Manhattan,15140,490.1375165,high income,UNITED GROCERY & DELI,HUDSON STREET,Delicatessen,9,A,5/20/2019
10013,Manhattan,15140,490.1375165,high income,KABAB BITES,BROOME STREET,Indian,11,A,5/22/2019
10013,Manhattan,15140,490.1375165,high income,ANOTHEROOM,WEST BROADWAY,American,11,A,5/8/2019
10013,Manhattan,15140,490.1375165,high income,SPRING CAFE,CENTRE STREET,Vegetarian,10,A,5/20/2019
10013,Manhattan,15140,490.1375165,high income,UNITED GROCERY & DELI,HUDSON STREET,Delicatessen,9,A,5/20/2019
10013,Manhattan,15140,490.1375165,high income,AMELIA'S DINER,VARICK STREET,American,9,A,5/29/2019
10013,Manhattan,15140,490.1375165,high income,ILILI BOX,CANAL STREET,Mediterranean,9,A,5/17/2019
10013,Manhattan,15140,490.1375165,high income,THE INTERNATIONAL CULINARY INSTITUTE,BROADWAY,American,12,A,6/3/2019
10013,Manhattan,15140,490.1375165,high income,STARBUCKS,VARICK STREET,Caf̩/Coffee/Tea,11,A,5/13/2019
10013,Manhattan,15140,490.1375165,high income,SWAY LOUNGE,SPRING STREET,American,7,A,5/16/2019
10013,Manhattan,15140,490.1375165,high income,HOP KEE RESTAURANT,MOTT STREET,Chinese,12,A,5/23/2019
10013,Manhattan,15140,490.1375165,high income,KHE-YO,DUANE STREET,Thai,8,A,5/23/2019
10013,Manhattan,15140,490.1375165,high income,ESTANCIA 460,GREENWICH STREET,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,P,5/13/2019
10013,Manhattan,15140,490.1375165,high income,CAPITALE,BOWERY,Continental,10,A,5/14/2019
10013,Manhattan,15140,490.1375165,high income,SOFIA'S LITTLE ITALY,MULBERRY STREET,Italian,8,A,5/23/2019
10013,Manhattan,15140,490.1375165,high income,LUNG MOON BAKERY,MULBERRY STREET,Bakery,7,A,5/9/2019
10013,Manhattan,15140,490.1375165,high income,TOMINO - TABERNA GALLEGA,GRAND STREET,Spanish,13,A,5/23/2019
10013,Manhattan,15140,490.1375165,high income,LAN LARB SOHO,CENTRE STREET,Thai,13,A,5/8/2019
10013,Manhattan,15140,490.1375165,high income,CANTON LOUNGE,MOTT STREET,Chinese,17,B,5/8/2019
10013,Manhattan,15140,490.1375165,high income,ANOTHEROOM,WEST BROADWAY,American,11,A,5/8/2019
10013,Manhattan,15140,490.1375165,high income,THE ROXY HOTEL,WHITE STREET,American,12,A,5/8/2019
10013,Manhattan,15140,490.1375165,high income,99 CENT TASTY & FRESH PIZZA,CANAL STREET,Pizza,2,A,5/7/2019
10013,Manhattan,15140,490.1375165,high income,MANNA HOUSE,MOTT STREET,Bakery,10,A,5/8/2019
10013,Manhattan,15140,490.1375165,high income,CAFE GUSTO II,WORTH STREET,American,9,A,5/17/2019
10013,Manhattan,15140,490.1375165,high income,CHRISTMAS IN THE CITY,MULBERRY STREET,Caf̩/Coffee/Tea,12,A,5/4/2019
10013,Manhattan,15140,490.1375165,high income,SPRING PLACE,SAINT JOHNS LANE,Mediterranean,7,A,5/14/2019
10013,Manhattan,15140,490.1375165,high income,XO RESTAURANT,HESTER STREET,Chinese,9,A,5/8/2019
10013,Manhattan,15140,490.1375165,high income,SPRING CAFE,CENTRE STREET,Vegetarian,10,A,5/20/2019
10013,Manhattan,15140,490.1375165,high income,VEGETARIAN DIM SUM HOUSE,PELL STREET,Vegetarian,7,A,5/13/2019
10013,Manhattan,15140,490.1375165,high income,CAPITALE,BOWERY,Continental,10,A,5/14/2019
10013,Manhattan,15140,490.1375165,high income,NEW TU DO RESTAURANT,BOWERY,Vietnamese/Cambodian/Malaysia,7,A,5/14/2019
10013,Manhattan,15140,490.1375165,high income,ESTANCIA 460,GREENWICH STREET,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,P,5/13/2019
10013,Manhattan,15140,490.1375165,high income,THE ROXY HOTEL,WHITE STREET,American,12,A,5/8/2019
10013,Manhattan,15140,490.1375165,high income,LAN LARB SOHO,CENTRE STREET,Thai,13,A,5/8/2019
10013,Manhattan,15140,490.1375165,high income,XO RESTAURANT,HESTER STREET,Chinese,9,A,5/8/2019
10013,Manhattan,15140,490.1375165,high income,TOMINO - TABERNA GALLEGA,GRAND STREET,Spanish,13,A,5/23/2019
10013,Manhattan,15140,490.1375165,high income,CHRISTMAS IN THE CITY,MULBERRY STREET,Caf̩/Coffee/Tea,12,A,5/4/2019
10013,Manhattan,15140,490.1375165,high income,ESTANCIA 460,GREENWICH STREET,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,P,5/13/2019
10013,Manhattan,15140,490.1375165,high income,LUNG MOON BAKERY,MULBERRY STREET,Bakery,7,A,5/9/2019
10013,Manhattan,15140,490.1375165,high income,TAMARIND TRIBECA,HUDSON STREET,Indian,12,A,5/9/2019
10013,Manhattan,15140,490.1375165,high income,EET,VARICK STREET,American,7,A,5/22/2019
10013,Manhattan,15140,490.1375165,high income,HOMETOWN HOTPOT & BBQ,GRAND STREET,Chinese,9,A,5/4/2019
10013,Manhattan,15140,490.1375165,high income,SWAY LOUNGE,SPRING STREET,American,7,A,5/16/2019
10013,Manhattan,15140,490.1375165,high income,JING FONG RESTAURANT,ELIZABETH STREET,Chinese,13,A,5/8/2019
10013,Manhattan,15140,490.1375165,high income,JING FONG RESTAURANT,ELIZABETH STREET,Chinese,13,A,5/8/2019
10013,Manhattan,15140,490.1375165,high income,THAI SON VIETNAMESE CUISINE,BAXTER STREET,Vietnamese/Cambodian/Malaysia,10,A,5/24/2019
10013,Manhattan,15140,490.1375165,high income,ANEJO TRIBECA,WALKER STREET,Mexican,13,A,6/5/2019
10013,Manhattan,15140,490.1375165,high income,KEKI MODERN CAKES,MOTT STREET,Bakery,8,A,6/5/2019
10013,Manhattan,15140,490.1375165,high income,ENZO BRUNI LA PIZZA GOURMET,CANAL STREET,Pizza/Italian,2,A,6/7/2019
10013,Manhattan,15140,490.1375165,high income,THAILICIOUS,BAXTER STREET,Thai,12,A,6/4/2019
10013,Manhattan,15140,490.1375165,high income,MATCHA N' MORE,HESTER STREET,Caf̩/Coffee/Tea,8,A,5/23/2019
10013,Manhattan,15140,490.1375165,high income,ANEJO TRIBECA,WALKER STREET,Mexican,13,A,6/5/2019
10013,Manhattan,15140,490.1375165,high income,KHE-YO,DUANE STREET,Thai,8,A,5/23/2019
10013,Manhattan,15140,490.1375165,high income,HOP KEE RESTAURANT,MOTT STREET,Chinese,12,A,5/23/2019
10013,Manhattan,15140,490.1375165,high income,KEKI MODERN CAKES,MOTT STREET,Bakery,8,A,6/5/2019
10013,Manhattan,15140,490.1375165,high income,SOFIA'S LITTLE ITALY,MULBERRY STREET,Italian,8,A,5/23/2019
10013,Manhattan,15140,490.1375165,high income,WOLFGANG'S STEAKHOUSE,GREENWICH STREET,Steak,12,A,6/5/2019
10013,Manhattan,15140,490.1375165,high income,THAILICIOUS,BAXTER STREET,Thai,12,A,6/4/2019
10013,Manhattan,15140,490.1375165,high income,FRENCHETTE,WEST BROADWAY,French,8,A,6/12/2019
10013,Manhattan,15140,490.1375165,high income,FORLINIS RESTAURANT,BAXTER STREET,Italian,24,B,6/4/2019
10013,Manhattan,15140,490.1375165,high income,FORLINIS RESTAURANT,BAXTER STREET,Italian,24,B,6/4/2019
10013,Manhattan,15140,490.1375165,high income,MEI LAI WAH COFFEE SHOP,BAYARD STREET,Chinese,11,A,5/24/2019
10013,Manhattan,15140,490.1375165,high income,SALAAM BOMBAY,GREENWICH STREET,Indian,13,A,6/11/2019
10013,Manhattan,15140,490.1375165,high income,FORLINIS RESTAURANT,BAXTER STREET,Italian,24,B,6/4/2019
10013,Manhattan,15140,490.1375165,high income,FRENCHETTE,WEST BROADWAY,French,8,A,6/12/2019
10013,Manhattan,15140,490.1375165,high income,MEI LAI WAH COFFEE SHOP,BAYARD STREET,Chinese,11,A,5/24/2019
10013,Manhattan,15140,490.1375165,high income,THAI SON VIETNAMESE CUISINE,BAXTER STREET,Vietnamese/Cambodian/Malaysia,10,A,5/24/2019
10013,Manhattan,15140,490.1375165,high income,FRENCHETTE,WEST BROADWAY,French,8,A,6/12/2019
10013,Manhattan,15140,490.1375165,high income,SOHO CIGAR BAR,WATTS STREET,American,8,A,6/12/2019
10013,Manhattan,15140,490.1375165,high income,TEN REN'S TEA TIME,MOTT STREET,Caf̩/Coffee/Tea,13,A,5/28/2019
10013,Manhattan,15140,490.1375165,high income,SALAAM BOMBAY,GREENWICH STREET,Indian,13,A,6/11/2019
10013,Manhattan,15140,490.1375165,high income,WOLFGANG'S STEAKHOUSE,GREENWICH STREET,Steak,12,A,6/5/2019
10013,Manhattan,15140,490.1375165,high income,THAILICIOUS,BAXTER STREET,Thai,12,A,6/4/2019
10013,Manhattan,15140,490.1375165,high income,KEKI MODERN CAKES,MOTT STREET,Bakery,8,A,6/5/2019
10013,Manhattan,15140,490.1375165,high income,JUKU,MULBERRY STREET,Japanese,7,A,6/12/2019
10013,Manhattan,15140,490.1375165,high income,SALAAM BOMBAY,GREENWICH STREET,Indian,13,A,6/11/2019
10013,Manhattan,15140,490.1375165,high income,ANEJO TRIBECA,WALKER STREET,Mexican,13,A,6/5/2019
10013,Manhattan,15140,490.1375165,high income,WOLFGANG'S STEAKHOUSE,GREENWICH STREET,Steak,12,A,6/5/2019
10013,Manhattan,15140,490.1375165,high income,SOHO CIGAR BAR,WATTS STREET,American,8,A,6/12/2019
10013,Manhattan,15140,490.1375165,high income,THE INTERNATIONAL CULINARY INSTITUTE,BROADWAY,American,12,A,6/3/2019
10013,Manhattan,15140,490.1375165,high income,CHIPILO ITALIAN SANDWICH SHOP,MULBERRY STREET,American,12,A,5/29/2019
10013,Manhattan,15140,490.1375165,high income,HAMPTON CHUTNEY CO,GRAND STREET,Indian,13,A,5/29/2019
10013,Manhattan,15140,490.1375165,high income,TEN REN'S TEA TIME,MOTT STREET,Caf̩/Coffee/Tea,13,A,5/28/2019
10013,Manhattan,15140,490.1375165,high income,JUKU,MULBERRY STREET,Japanese,7,A,6/12/2019
10013,Manhattan,15140,490.1375165,high income,SALAAM BOMBAY,GREENWICH STREET,Indian,13,A,6/11/2019
10013,Manhattan,15140,490.1375165,high income,BLACK TAP,BROOME STREET,American,13,A,6/3/2019
10013,Manhattan,15140,490.1375165,high income,MAMAN,WEST BROADWAY,Sandwiches/Salads/Mixed Buffet,11,A,5/31/2019
10013,Manhattan,15140,490.1375165,high income,CASA BELLA,MULBERRY STREET,Italian,8,A,5/28/2019
10013,Manhattan,15140,490.1375165,high income,ROYAL SEAFOOD CUISINE,MOTT STREET,Chinese,10,A,5/31/2019
10013,Manhattan,15140,490.1375165,high income,AMELIA'S DINER,VARICK STREET,American,9,A,5/29/2019
10013,Manhattan,15140,490.1375165,high income,FUNNY BBQ,BOWERY,Chinese,13,A,6/3/2019
10013,Manhattan,15140,490.1375165,high income,THE WING SOHO,MERCER STREET,American,2,A,5/31/2019
10013,Manhattan,15140,490.1375165,high income,ADORO LEI,HUDSON STREET,Pizza,4,A,6/3/2019
10013,Manhattan,15140,490.1375165,high income,TOFU TOFU,BOWERY,Korean,13,A,5/29/2019
10013,Manhattan,15140,490.1375165,high income,NEW HONG WONG SEAFOOD RESTAURANT,BOWERY,Chinese,13,A,5/29/2019
10013,Manhattan,15140,490.1375165,high income,MCDONALD'S,CANAL STREET,Hamburgers,7,A,6/11/2019
10013,Manhattan,15140,490.1375165,high income,MAMAN,WEST BROADWAY,Sandwiches/Salads/Mixed Buffet,11,A,5/31/2019
10013,Manhattan,15140,490.1375165,high income,TAKESHI SUSHI,GRAND STREET,Japanese,7,A,5/29/2019
10013,Manhattan,15140,490.1375165,high income,BLACK TAP,BROOME STREET,American,13,A,6/3/2019
10013,Manhattan,15140,490.1375165,high income,ADORO LEI,HUDSON STREET,Pizza,4,A,6/3/2019
10013,Manhattan,15140,490.1375165,high income,BLACK TAP,BROOME STREET,American,13,A,6/3/2019
10013,Manhattan,15140,490.1375165,high income,TROQUET,GRAND STREET,French,9,A,5/29/2019
10013,Manhattan,15140,490.1375165,high income,TOFU TOFU,BOWERY,Korean,13,A,5/29/2019
10013,Manhattan,15140,490.1375165,high income,NEW HONG WONG SEAFOOD RESTAURANT,BOWERY,Chinese,13,A,5/29/2019
10013,Manhattan,15140,490.1375165,high income,ROYAL SEAFOOD CUISINE,MOTT STREET,Chinese,10,A,5/31/2019
10013,Manhattan,15140,490.1375165,high income,CHIPILO ITALIAN SANDWICH SHOP,MULBERRY STREET,American,12,A,5/29/2019
10013,Manhattan,15140,490.1375165,high income,TAKESHI SUSHI,GRAND STREET,Japanese,7,A,5/29/2019
10013,Manhattan,15140,490.1375165,high income,AMELIA'S DINER,VARICK STREET,American,9,A,5/29/2019
10013,Manhattan,15140,490.1375165,high income,TEN REN'S TEA TIME,MOTT STREET,Caf̩/Coffee/Tea,13,A,5/28/2019
10013,Manhattan,15140,490.1375165,high income,CASA BELLA,MULBERRY STREET,Italian,8,A,5/28/2019
10013,Manhattan,15140,490.1375165,high income,FUNNY BBQ,BOWERY,Chinese,13,A,6/3/2019
10013,Manhattan,15140,490.1375165,high income,HAMPTON CHUTNEY CO,GRAND STREET,Indian,13,A,5/29/2019
10013,Manhattan,15140,490.1375165,high income,TROQUET,GRAND STREET,French,9,A,5/29/2019
10013,Manhattan,15140,490.1375165,high income,HAMPTON CHUTNEY CO,GRAND STREET,Indian,13,A,5/29/2019
10013,Manhattan,15140,490.1375165,high income,FELIX,WEST BROADWAY,French,26,B,6/15/2019
10013,Manhattan,15140,490.1375165,high income,FELIX,WEST BROADWAY,French,26,B,6/15/2019
10013,Manhattan,15140,490.1375165,high income,LUPE'S EAST L.A. KITCHEN,AVENUE OF THE AMERICAS,Mexican,8,A,6/20/2019
10013,Manhattan,15140,490.1375165,high income,DISTILLED NYC,WEST BROADWAY,American,11,A,6/25/2019
10013,Manhattan,15140,490.1375165,high income,UMBERTO'S CLAM HOUSE,MULBERRY STREET,Italian,9,Z,6/21/2019
10013,Manhattan,15140,490.1375165,high income,FELIX,WEST BROADWAY,French,26,B,6/15/2019
10013,Manhattan,15140,490.1375165,high income,PIACERE,BROOME STREET,Italian,12,A,6/15/2019
10013,Manhattan,15140,490.1375165,high income,PIACERE,BROOME STREET,Italian,12,A,6/15/2019
10013,Manhattan,15140,490.1375165,high income,BENITO ONE,MULBERRY STREET,Italian,26,B,6/27/2019
10013,Manhattan,15140,490.1375165,high income,PHOBAR,MOTT STREET,Chinese,9,A,6/14/2019
10013,Manhattan,15140,490.1375165,high income,ASIA ROMA,MULBERRY STREET,American,12,A,6/19/2019
10013,Manhattan,15140,490.1375165,high income,SIMPLY BAKERY,BAYARD STREET,Bakery,11,A,6/21/2019
10013,Manhattan,15140,490.1375165,high income,MARK FORGIONE,READE STREET,American,12,A,6/15/2019
10013,Manhattan,15140,490.1375165,high income,ZATGO COFFEE ROOM,LAFAYETTE STREET,Caf̩/Coffee/Tea,12,A,6/25/2019
10013,Manhattan,15140,490.1375165,high income,CONCEPT,BOWERY,American,8,A,6/20/2019
10013,Manhattan,15140,490.1375165,high income,MARK FORGIONE,READE STREET,American,12,A,6/15/2019
10013,Manhattan,15140,490.1375165,high income,PHOBAR,MOTT STREET,Chinese,9,A,6/14/2019
10013,Manhattan,15140,490.1375165,high income,NB WING WONG,BOWERY,Chinese,4,P,6/26/2019
10013,Manhattan,15140,490.1375165,high income,BUDDHA BODAI ONE VEGETARIAN RESTAURANT,MOTT STREET,Vegetarian,23,B,6/28/2019
10013,Manhattan,15140,490.1375165,high income,TASTY DUMPLING,MULBERRY STREET,Chinese,20,B,6/28/2019
10013,Manhattan,15140,490.1375165,high income,FELIX,WEST BROADWAY,French,26,B,6/15/2019
10013,Manhattan,15140,490.1375165,high income,ANTICA,CANAL STREET,American,12,A,6/28/2019
10013,Manhattan,15140,490.1375165,high income,YI JI SHI MO NOODLE,ELIZABETH STREET,Chinese,8,A,6/25/2019
10013,Manhattan,15140,490.1375165,high income,YI JI SHI MO NOODLE,ELIZABETH STREET,Chinese,8,A,6/25/2019
10013,Manhattan,15140,490.1375165,high income,CONCEPT,BOWERY,American,8,A,6/20/2019
10013,Manhattan,15140,490.1375165,high income,BENITO ONE,MULBERRY STREET,Italian,26,B,6/27/2019
10013,Manhattan,15140,490.1375165,high income,FLEET BAKERY,BOWERY,Bakery,20,B,6/18/2019
10013,Manhattan,15140,490.1375165,high income,FLEET BAKERY,BOWERY,Bakery,20,B,6/18/2019
10013,Manhattan,15140,490.1375165,high income,MILKCOW,BAYARD STREET,"Ice Cream, Gelato, Yogurt, Ices",5,A,6/19/2019
10013,Manhattan,15140,490.1375165,high income,THALASSA,FRANKLIN STREET,Greek,13,A,6/25/2019
10013,Manhattan,15140,490.1375165,high income,BUDDHA BODAI ONE VEGETARIAN RESTAURANT,MOTT STREET,Vegetarian,23,B,6/28/2019
10013,Manhattan,15140,490.1375165,high income,THALASSA,FRANKLIN STREET,Greek,13,A,6/25/2019
10013,Manhattan,15140,490.1375165,high income,BAZ BAGEL AND RESTAURANT,GRAND STREET,American,11,A,6/28/2019
10013,Manhattan,15140,490.1375165,high income,IL MULINO,GREENWICH STREET,Italian,6,P,6/20/2019
10013,Manhattan,15140,490.1375165,high income,IL MULINO,GREENWICH STREET,Italian,6,P,6/20/2019
10013,Manhattan,15140,490.1375165,high income,ANTICA,CANAL STREET,American,12,A,6/28/2019
10013,Manhattan,15140,490.1375165,high income,TASTY DUMPLING,MULBERRY STREET,Chinese,20,B,6/28/2019
10013,Manhattan,15140,490.1375165,high income,TASTY DUMPLING,MULBERRY STREET,Chinese,20,B,6/28/2019
10013,Manhattan,15140,490.1375165,high income,TERROIR TRIBECA,HARRISON STREET,Italian,21,B,6/17/2019
10013,Manhattan,15140,490.1375165,high income,TASTY DUMPLING,MULBERRY STREET,Chinese,20,B,6/28/2019
10013,Manhattan,15140,490.1375165,high income,BUDDHA BODAI ONE VEGETARIAN RESTAURANT,MOTT STREET,Vegetarian,23,B,6/28/2019
10013,Manhattan,15140,490.1375165,high income,PULQUERIA,DOYERS STREET,Mexican,6,A,6/28/2019
10013,Manhattan,15140,490.1375165,high income,NHA-TRANG CENTRE VIETNAM RESTAURANT,CENTRE STREET,Vietnamese/Cambodian/Malaysia,22,B,6/27/2019
10013,Manhattan,15140,490.1375165,high income,UMBERTO'S CLAM HOUSE,MULBERRY STREET,Italian,9,Z,6/21/2019
10013,Manhattan,15140,490.1375165,high income,TOKYO BAY JAPANESE RESTAURANT,DUANE STREET,Japanese,7,A,6/27/2019
10013,Manhattan,15140,490.1375165,high income,SUN SAI GAI RESTAURANT,CANAL STREET,Chinese,32,C,6/28/2019
10013,Manhattan,15140,490.1375165,high income,DA NICO RESTAURANT,MULBERRY STREET,Italian,12,A,6/20/2019
10013,Manhattan,15140,490.1375165,high income,NB WING WONG,BOWERY,Chinese,4,P,6/26/2019
10013,Manhattan,15140,490.1375165,high income,GOLDEN KING BAKERY,BOWERY,Bakery,27,B,6/25/2019
10013,Manhattan,15140,490.1375165,high income,LOCANDA VERDE,GREENWICH STREET,Italian,9,A,6/17/2019
10013,Manhattan,15140,490.1375165,high income,SUN SAI GAI RESTAURANT,CANAL STREET,Chinese,32,C,6/28/2019
10013,Manhattan,15140,490.1375165,high income,SMILE TO GO,HOWARD STREET,American,13,A,6/17/2019
10013,Manhattan,15140,490.1375165,high income,IL MULINO,GREENWICH STREET,Italian,6,P,6/20/2019
10013,Manhattan,15140,490.1375165,high income,GOLDEN KING BAKERY,BOWERY,Bakery,27,B,6/25/2019
10013,Manhattan,15140,490.1375165,high income,GOLDEN STEAMER,MOTT STREET,Bakery,12,A,6/25/2019
10013,Manhattan,15140,490.1375165,high income,NHA-TRANG CENTRE VIETNAM RESTAURANT,CENTRE STREET,Vietnamese/Cambodian/Malaysia,22,B,6/27/2019
10013,Manhattan,15140,490.1375165,high income,DA MIKELE,CHURCH STREET,Italian,12,A,6/19/2019
