,New York,Borough,income_num_returns(households),avg income per return(x1000s),income level,DBA,STREET,GRADE DATE
12091,11357,Queens,20170,86.46698066,medium income,MR. POLLO # 2,150TH ST,1/14/2019
12092,11357,Queens,20170,86.46698066,medium income,CAFETERIA (USPS BLDNG),20 AVENUE,1/24/2019
12094,11357,Queens,20170,86.46698066,medium income,HAND ROLLED BAGEL CAFE,FRANCIS LEWIS BLVD,1/2/2019
12096,11357,Queens,20170,86.46698066,medium income,GREEN GARDEN,154TH ST,1/28/2019
12098,11357,Queens,20170,86.46698066,medium income,FREDDY'S PIZZA,150TH ST,1/15/2019
12111,11357,Queens,20170,86.46698066,medium income,LIOLA,149TH ST,2/6/2019
12113,11357,Queens,20170,86.46698066,medium income,HEALTH KITCHEN,154TH ST,2/21/2019
12114,11357,Queens,20170,86.46698066,medium income,LUIGI'S,9TH AVE,2/13/2019
12120,11357,Queens,20170,86.46698066,medium income,"DUNKIN', BASKIN ROBBINS",154TH ST,2/13/2019
12121,11357,Queens,20170,86.46698066,medium income,WHITESTONE DINER,14 AVENUE,9/17/2019
12122,11357,Queens,20170,86.46698066,medium income,APHRODITES SWEETS,FRANCIS LEWIS BOULEVARD,9/19/2019
12126,11357,Queens,20170,86.46698066,medium income,NEW HONG KONG,154 STREET,7/24/2019
12127,11357,Queens,20170,86.46698066,medium income,THE STONEBRIDGE,14TH AVE,7/23/2019
12128,11357,Queens,20170,86.46698066,medium income,GINGER AND LEMONGRASS,150TH ST,7/10/2019
12129,11357,Queens,20170,86.46698066,medium income,WHITESTONE BAGEL FACTORY,149 STREET,7/23/2019
12131,11357,Queens,20170,86.46698066,medium income,DP RIVERSIDE GRILL,POWELLS COVE BOULEVARD,7/24/2019
12132,11357,Queens,20170,86.46698066,medium income,MCDONALD'S,WILLETS POINT BOULEVARD,7/3/2019
12134,11357,Queens,20170,86.46698066,medium income,KING'S CHEF,CROSS ISLAND PARKWAY,7/24/2019
12135,11357,Queens,20170,86.46698066,medium income,CAFETERIA (USPS BLDNG),20 AVENUE,7/3/2019
12136,11357,Queens,20170,86.46698066,medium income,THE END ZONE BAR,14 AVENUE,7/24/2019
12146,11357,Queens,20170,86.46698066,medium income,HEALTH KITCHEN,154TH ST,8/6/2019
12148,11357,Queens,20170,86.46698066,medium income,A & S Water's Edge Cafe,9TH AVE,8/6/2019
12151,11357,Queens,20170,86.46698066,medium income,RALPH'S FAMOUS ITALIAN ICES,CLINTONVILLE STREET,8/6/2019
12154,11357,Queens,20170,86.46698066,medium income,NIKITAS PLACE,UTOPIA PKWY,4/25/2019
12155,11357,Queens,20170,86.46698066,medium income,VERDI RESTAURANT,CROSS ISLAND PARKWAY,5/16/2019
12156,11357,Queens,20170,86.46698066,medium income,CHILLATO,154TH ST,4/17/2019
12160,11357,Queens,20170,86.46698066,medium income,IL NOCELLO RISTORANTE ITALIANO,150 STREET,5/22/2019
12161,11357,Queens,20170,86.46698066,medium income,WHITESTONE DINER,14 AVENUE,5/17/2019
12162,11357,Queens,20170,86.46698066,medium income,NATHANIEL'S BAKERY,UTOPIA PKWY,5/16/2019
12164,11357,Queens,20170,86.46698066,medium income,APHRODITES SWEETS,FRANCIS LEWIS BOULEVARD,5/17/2019
12167,11357,Queens,20170,86.46698066,medium income,GIGI'S PIZZERIA,FRANCIS LEWIS BOULEVARD,5/6/2019
12169,11357,Queens,20170,86.46698066,medium income,TO STEKI,FRANCIS LEWIS BLVD,5/6/2019
12171,11357,Queens,20170,86.46698066,medium income,JAGERHAUS GASTROPUB,149TH ST,5/22/2019
12175,11357,Queens,20170,86.46698066,medium income,THE VILLAGE GREEN,150TH ST,5/16/2019
12177,11357,Queens,20170,86.46698066,medium income,DUNKIN',CLINTONVILLE STREET,5/10/2019
12184,11357,Queens,20170,86.46698066,medium income,CARVEL ICE CREAM,14 AVENUE,5/10/2019
12185,11357,Queens,20170,86.46698066,medium income,MIKE & MAGGIE'S PIZZERIA,149 STREET,6/3/2019
12186,11357,Queens,20170,86.46698066,medium income,CASA ASIA,14 AVENUE,6/3/2019
12189,11357,Queens,20170,86.46698066,medium income,PARKWAY PIZZA,UTOPIA PKWY,6/19/2019
12190,11357,Queens,20170,86.46698066,medium income,COFFEE MONSTER,154TH ST,6/24/2019
12192,11357,Queens,20170,86.46698066,medium income,COFFEE LAB 38,CLINTONVILLE ST,6/24/2019
12194,10460,Bronx,25850,30.00978723,low income,SOLIMAR GRILL,BEACH AVENUE,1/7/2020
12195,10460,Bronx,25850,30.00978723,low income,AL-IMAN GRILL AND BAKERY,BOSTON ROAD,1/22/2020
12197,10460,Bronx,25850,30.00978723,low income,LONG XIN CHINESE KITCHEN,BOSTON ROAD,1/9/2020
12198,10460,Bronx,25850,30.00978723,low income,ARCHER PIZZA,ARCHER STREET,1/7/2020
12199,10460,Bronx,25850,30.00978723,low income,LUNG FONG  RESTAURANT,EAST  180 STREET,1/14/2020
12201,10460,Bronx,25850,30.00978723,low income,JIMBO'S HAMBURGER PALACE,DEVOE AVENUE,1/9/2020
12208,10460,Bronx,25850,30.00978723,low income,RANCH RESTAURANT,SOUTHERN BOULEVARD,1/8/2020
12211,10460,Bronx,25850,30.00978723,low income,RUBY'S RESTAURANT,VAN NEST AVENUE,2/8/2020
12213,10460,Bronx,25850,30.00978723,low income,LUCKY HOUSE CHINESE RESTAURANT,EAST TREMONT AVENUE,2/19/2020
12217,10460,Bronx,25850,30.00978723,low income,TEXAS CHICKEN & BURGERS,EAST TREMONT AVENUE,2/19/2020
12219,10460,Bronx,25850,30.00978723,low income,ANTHONY & JOE'S PIZZA,SOUTHERN BOULEVARD,3/9/2020
12220,10460,Bronx,25850,30.00978723,low income,SUBWAY,BOSTON ROAD,3/5/2020
12223,10460,Bronx,25850,30.00978723,low income,FOOD HAI CHINESE RESTAURANT,BOSTON ROAD,2/19/2020
12225,10460,Bronx,25850,30.00978723,low income,NORTH STAR CAFE,EAST TREMONT AVENUE,2/19/2020
12232,10460,Bronx,25850,30.00978723,low income,SUBWAY,BOSTON ROAD,3/11/2020
12233,10460,Bronx,25850,30.00978723,low income,IHOP,EAST  174 STREET,10/31/2019
12234,10460,Bronx,25850,30.00978723,low income,3D'S LEGACY SALAD & GRILL,MORRIS PARK AVENUE,10/16/2019
12235,10460,Bronx,25850,30.00978723,low income,MCDONALD'S RESTAURANT,BOSTON ROAD,10/15/2019
12236,10460,Bronx,25850,30.00978723,low income,BAKERY & PARTY SUPPLY BY MARTHA,EAST  180 STREET,10/22/2019
12240,10460,Bronx,25850,30.00978723,low income,DUNKIN',EAST TREMONT AVENUE,10/24/2019
12241,10460,Bronx,25850,30.00978723,low income,KENNEDY FRIED CHICKEN,EAST TREMONT AVENUE,10/24/2019
12242,10460,Bronx,25850,30.00978723,low income,BURGER KING,EAST  174 STREET,10/15/2019
12244,10460,Bronx,25850,30.00978723,low income,TWIN DONUT,EAST TREMONT AVENUE,11/14/2019
12251,10460,Bronx,25850,30.00978723,low income,PIZZA ITALIA 1,EAST  180 STREET,10/24/2019
12255,10460,Bronx,25850,30.00978723,low income,BIG APPLE CHINESE BUFFET & TAKE OUT,EAST TREMONT AVENUE,11/7/2019
12256,10460,Bronx,25850,30.00978723,low income,JUMBO KITCHEN,SOUTHERN BOULEVARD,11/7/2019
12259,10460,Bronx,25850,30.00978723,low income,ROY'S RESTAURNT & BAR,EAST TREMONT AVENUE,11/7/2019
12261,10460,Bronx,25850,30.00978723,low income,EL NUEVO BOHIO RESTAURANT,EAST TREMONT AVENUE,11/26/2019
12266,10460,Bronx,25850,30.00978723,low income,TREMONT PIZZA,EAST TREMONT AVENUE,11/26/2019
12268,10460,Bronx,25850,30.00978723,low income,LOVE GARDEN,EAST  180 STREET,12/12/2019
12269,10460,Bronx,25850,30.00978723,low income,SANBRA DOOR RESTAURANT,EAST TREMONT AVENUE,12/17/2019
12272,10460,Bronx,25850,30.00978723,low income,ALITALIA PIZZA RESTAURANT,EAST TREMONT AVENUE,12/12/2019
12274,10460,Bronx,25850,30.00978723,low income,10 02 LOUNGE AND RESTAURANT,E TREMONT AVE,9/3/2019
12275,10460,Bronx,25850,30.00978723,low income,LONG XIN CHINESE KITCHEN,BOSTON ROAD,8/28/2019
12282,10460,Bronx,25850,30.00978723,low income,DOMINO'S,EAST TREMONT AVENUE,9/27/2019
12283,10460,Bronx,25850,30.00978723,low income,CHINESE FRIED CHICKEN,EAST  174 STREET,3/12/2019
12284,10460,Bronx,25850,30.00978723,low income,MCDONALD'S,EAST TREMONT AVENUE,3/12/2019
12286,10460,Bronx,25850,30.00978723,low income,LUCKY HOUSE CHINESE RESTAURANT,EAST TREMONT AVENUE,3/13/2019
12287,10460,Bronx,25850,30.00978723,low income,ANTHONY & JOE'S PIZZA,SOUTHERN BOULEVARD,3/11/2019
12289,10460,Bronx,25850,30.00978723,low income,POPEYES,EAST  174 STREET,3/11/2019
12292,10460,Bronx,25850,30.00978723,low income,TACO BELL,EAST  174 STREET,3/13/2019
12293,10460,Bronx,25850,30.00978723,low income,LONG XIN CHINESE KITCHEN,BOSTON ROAD,3/12/2019
12299,10460,Bronx,25850,30.00978723,low income,JOJO PIZZA #2,EAST  180 STREET,4/11/2019
12300,10460,Bronx,25850,30.00978723,low income,DUNKIN',SOUTHERN BOULEVARD,3/29/2019
12301,10460,Bronx,25850,30.00978723,low income,LECHONERA POLLO SABROSO DEL VALLE,EAST  174 STREET,3/29/2019
12303,10460,Bronx,25850,30.00978723,low income,TEXAS CHICKEN & BURGERS,CROTONA PARKWAY,3/29/2019
12306,10460,Bronx,25850,30.00978723,low income,LUNG FONG  RESTAURANT,EAST  180 STREET,1/24/2019
12307,10460,Bronx,25850,30.00978723,low income,ALITALIA PIZZA RESTAURANT,EAST TREMONT AVENUE,1/4/2019
12309,10460,Bronx,25850,30.00978723,low income,NORTH STAR CAFE,EAST TREMONT AVENUE,1/24/2019
12311,10460,Bronx,25850,30.00978723,low income,SUBWAY,BOSTON ROAD,1/17/2019
12312,10460,Bronx,25850,30.00978723,low income,ROY'S RESTAURNT & BAR,EAST TREMONT AVENUE,1/10/2019
12316,10460,Bronx,25850,30.00978723,low income,TEXAS CHICKEN & BURGERS,EAST TREMONT AVENUE,2/6/2019
12317,10460,Bronx,25850,30.00978723,low income,SUBWAY,BOSTON ROAD,2/21/2019
12318,10460,Bronx,25850,30.00978723,low income,DUNKIN',SOUTHERN BOULEVARD,2/1/2019
12319,10460,Bronx,25850,30.00978723,low income,EL NUEVO VALLE #2 RESTAURANT LECHONERA,EAST  180 STREET,2/5/2019
12321,10460,Bronx,25850,30.00978723,low income,JOE'S PIZZA,ARCHER STREET,9/18/2019
12322,10460,Bronx,25850,30.00978723,low income,Kennedy Fried Chicken,EAST  174 STREET,10/1/2019
12324,10460,Bronx,25850,30.00978723,low income,CARIBBEAN SUNSHINE RESTAURANT,EAST TREMONT AVENUE,9/16/2019
12330,10460,Bronx,25850,30.00978723,low income,RANCH RESTAURANT,SOUTHERN BOULEVARD,7/9/2019
12331,10460,Bronx,25850,30.00978723,low income,SANBRA DOOR RESTAURANT,EAST TREMONT AVENUE,7/25/2019
12332,10460,Bronx,25850,30.00978723,low income,TREMONT PIZZA,EAST TREMONT AVENUE,7/9/2019
12333,10460,Bronx,25850,30.00978723,low income,DUNKIN',SOUTHERN BOULEVARD,7/25/2019
12334,10460,Bronx,25850,30.00978723,low income,CHINESE FRIED CHICKEN,EAST  174 STREET,7/16/2019
12336,10460,Bronx,25850,30.00978723,low income,SUBWAY,EAST  174 STREET,7/22/2019
12347,10460,Bronx,25850,30.00978723,low income,MCDONALD'S,EAST TREMONT AVENUE,7/30/2019
12348,10460,Bronx,25850,30.00978723,low income,NEXT STOP VEGAN,TAYLOR AVENUE,8/17/2019
12351,10460,Bronx,25850,30.00978723,low income,TAQUERIA LUPITA II,EAST TREMONT AVENUE,5/2/2019
12352,10460,Bronx,25850,30.00978723,low income,DUNKIN',EAST TREMONT AVENUE,4/12/2019
12355,10460,Bronx,25850,30.00978723,low income,YOSMAILY'S JUICE BAR & CAFE,EAST  180 STREET,4/12/2019
12357,10460,Bronx,25850,30.00978723,low income,WILD ASIA,SOUTHERN BOULEVARD,5/22/2019
12358,10460,Bronx,25850,30.00978723,low income,KENNEDY FRIED CHICKEN,ARCHER STREET,5/8/2019
12359,10460,Bronx,25850,30.00978723,low income,AFRICAN MARKET (BABOON CAFE),SOUTHERN BOULEVARD,5/22/2019
12360,10460,Bronx,25850,30.00978723,low income,SUNDAE SHOP & SNACKS,SOUTHERN BOULEVARD,5/22/2019
12361,10460,Bronx,25850,30.00978723,low income,THE PECKING ORDER,SOUTHERN BOULEVARD,5/22/2019
12363,10460,Bronx,25850,30.00978723,low income,DANCING CRANE CAFE (BX ZOO),SOUTHERN BOULEVARD,5/22/2019
12364,10460,Bronx,25850,30.00978723,low income,ZOO BREWS-BRONX ZOO,SOUTHERN BOULEVARD,5/22/2019
12365,10460,Bronx,25850,30.00978723,low income,NEW HONG KONG RESTAURANT I,EAST TREMONT AVENUE,5/8/2019
12367,10460,Bronx,25850,30.00978723,low income,TERRACE CAFE,SOUTHERN BOULEVARD,5/22/2019
12370,10460,Bronx,25850,30.00978723,low income,JUMBO KITCHEN,SOUTHERN BOULEVARD,6/4/2019
12371,10460,Bronx,25850,30.00978723,low income,LOVE GARDEN,EAST  180 STREET,6/11/2019
12373,10460,Bronx,25850,30.00978723,low income,EL NUEVO BOHIO RESTAURANT,EAST TREMONT AVENUE,6/11/2019
12374,10460,Bronx,25850,30.00978723,low income,Kennedy Fried Chicken,EAST  174 STREET,5/29/2019
12378,10460,Bronx,25850,30.00978723,low income,DIPPIN' DOTS,SOUTHERN BOULEVARD,5/29/2019
12380,10460,Bronx,25850,30.00978723,low income,KENNEDY FRIED CHICKEN,EAST TREMONT AVENUE,6/11/2019
12385,10460,Bronx,25850,30.00978723,low income,GRIZZLY GROUNDS,SOUTHERN BOULEVARD,5/29/2019
12389,10460,Bronx,25850,30.00978723,low income,JIMBO'S HAMBURGER PALACE,DEVOE AVENUE,6/17/2019
12390,10460,Bronx,25850,30.00978723,low income,SOLIMAR GRILL,BEACH AVENUE,6/24/2019
12396,10460,Bronx,25850,30.00978723,low income,ARCHER PIZZA,ARCHER STREET,6/17/2019
12399,10460,Bronx,25850,30.00978723,low income,PIZZA ITALIA 1,EAST  180 STREET,7/2/2019
12405,10460,Bronx,25850,30.00978723,low income,BAKERY & PARTY SUPPLY BY MARTHA,EAST  180 STREET,6/14/2019
12406,10460,Bronx,25850,30.00978723,low income,ROY'S RESTAURNT & BAR,EAST TREMONT AVENUE,6/18/2019
12411,10459,Bronx,21610,29.99648311,low income,LUKE'S PIZZA,SOUTHERN BOULEVARD,1/7/2020
12412,10459,Bronx,21610,29.99648311,low income,MORENA RESTAURANT,EAST  163 STREET,1/9/2020
12413,10459,Bronx,21610,29.99648311,low income,STAR RESTAURANT,WESTCHESTER AVENUE,1/10/2020
12415,10459,Bronx,21610,29.99648311,low income,DUNKIN',HUNTS POINT AVENUE,1/7/2020
12417,10459,Bronx,21610,29.99648311,low income,NEW SHENG CHINESE KITCHEN,EAST  167 STREET,1/9/2020
12418,10459,Bronx,21610,29.99648311,low income,GREAT WALL KITCHEN,PROSPECT AVENUE,1/8/2020
12421,10459,Bronx,21610,29.99648311,low income,WHITE CASTLE,WESTCHESTER AVENUE,1/9/2020
12424,10459,Bronx,21610,29.99648311,low income,NEW LUCKY STAR,SOUTHERN BOULEVARD,2/3/2020
12425,10459,Bronx,21610,29.99648311,low income,MCDONALDS,HUNTS POINT AVENUE,2/12/2020
12427,10459,Bronx,21610,29.99648311,low income,SUBWAY,LONGWOOD AVENUE,2/11/2020
12428,10459,Bronx,21610,29.99648311,low income,NEW EAST STAR,WESTCHESTER AVENUE,2/10/2020
12429,10459,Bronx,21610,29.99648311,low income,EL DESPERTAR MARLENE,PROSPECT AVENUE,1/27/2020
12432,10459,Bronx,21610,29.99648311,low income,JERRY'S COFFEE SHOP,LONGWOOD AVENUE,2/24/2020
12433,10459,Bronx,21610,29.99648311,low income,KING GRILL RESTAURANT,EAST  169 STREET,2/28/2020
12436,10459,Bronx,21610,29.99648311,low income,DUNKIN',PROSPECT AVENUE,2/21/2020
12437,10459,Bronx,21610,29.99648311,low income,KING SUNSHINE #2 JERK CENTER,WESTCHESTER AVENUE,3/9/2020
12440,10459,Bronx,21610,29.99648311,low income,KENNEDY CHICKEN AND PIZZA,INTERVALE AVENUE,2/28/2020
12442,10459,Bronx,21610,29.99648311,low income,PROSPECT COFFEE SHOP,PROSPECT AVENUE,2/26/2020
12443,10459,Bronx,21610,29.99648311,low income,Zhu's kitchen,EAST  167 STREET,2/24/2020
12445,10459,Bronx,21610,29.99648311,low income,MARIO'S PIZZA 2,WESTCHESTER AVENUE,2/24/2020
12449,10459,Bronx,21610,29.99648311,low income,TACOS LOS TIGRES DEL BRONX,LONGWOOD AVENUE,3/2/2020
12458,10459,Bronx,21610,29.99648311,low income,TIA DELI JUICE,EAST  167 STREET,10/8/2019
12459,10459,Bronx,21610,29.99648311,low income,KENNEDY'S CHICKEN & SANDWICHES,SOUTHERN BOULEVARD,10/8/2019
12460,10459,Bronx,21610,29.99648311,low income,KENNEDY FRIED CHICKEN & PIZZERIA,LONGWOOD AVENUE,10/8/2019
12461,10459,Bronx,21610,29.99648311,low income,JUICEADE,SOUTHERN BOULEVARD,10/9/2019
12462,10459,Bronx,21610,29.99648311,low income,GOOD TASTE RESTAURANT,WESTCHESTER AVENUE,10/24/2019
12463,10459,Bronx,21610,29.99648311,low income,LA MORENA RESTAURANT,TIFFANY STREET,10/28/2019
12466,10459,Bronx,21610,29.99648311,low income,LECHONERA POLLO SABROSO RESTAURANT,SOUTHERN BOULEVARD,10/9/2019
12475,10459,Bronx,21610,29.99648311,low income,DUNKIN',WESTCHESTER AVENUE,12/17/2019
12477,10459,Bronx,21610,29.99648311,low income,Kennedy Fried Chicken,EAST  167 STREET,11/21/2019
12478,10459,Bronx,21610,29.99648311,low income,KENNEDY'S CHICKEN & SANDWICHS,EAST  163 STREET,11/26/2019
12480,10459,Bronx,21610,29.99648311,low income,SUBWAY,EAST  163 STREET,11/22/2019
12481,10459,Bronx,21610,29.99648311,low income,FOOD BO GARDEN RESTAURANT,EAST  163 STREET,11/26/2019
12482,10459,Bronx,21610,29.99648311,low income,CARIDAD LIGHT FOOD,EAST  165 STREET,12/4/2019
12483,10459,Bronx,21610,29.99648311,low income,EL VALLE RESTAURANT,WESTCHESTER AVENUE,12/6/2019
12485,10459,Bronx,21610,29.99648311,low income,DISTRIBUIDORA SAN MARCOS,INTERVALE AVENUE,12/4/2019
12487,10459,Bronx,21610,29.99648311,low income,TEXAS CHICKEN & BURGERS,WESTCHESTER AVENUE,12/6/2019
12488,10459,Bronx,21610,29.99648311,low income,BIARRITZ BAKERY,EAST  167 STREET,11/26/2019
12490,10459,Bronx,21610,29.99648311,low income,BURGER KING,SOUTHERN BOULEVARD,12/5/2019
12499,10459,Bronx,21610,29.99648311,low income,LUKE'S PIZZA,SOUTHERN BOULEVARD,8/29/2019
12500,10459,Bronx,21610,29.99648311,low income,MCDONALDS,HUNTS POINT AVENUE,9/5/2019
12501,10459,Bronx,21610,29.99648311,low income,KENNEDY FRIED CHICKEN & PIZZERIA,LONGWOOD AVENUE,9/5/2019
12503,10459,Bronx,21610,29.99648311,low income,DUNKIN',WESTCHESTER AVENUE,8/28/2019
12510,10459,Bronx,21610,29.99648311,low income,HAPPY WOK NO.1,SOUTHERN BOULEVARD,3/1/2019
12511,10459,Bronx,21610,29.99648311,low income,KING SUNSHINE #2 JERK CENTER,WESTCHESTER AVENUE,3/7/2019
12512,10459,Bronx,21610,29.99648311,low income,COLONY FRIED CHICKEN,PROSPECT AVENUE,4/22/2019
12513,10459,Bronx,21610,29.99648311,low income,JIMBO'S HAMBURGER PALACE,EAST  163 STREET,4/19/2019
12515,10459,Bronx,21610,29.99648311,low income,DON CHILE MEXICAN GRILL,SOUTHERN BOULEVARD,3/1/2019
12516,10459,Bronx,21610,29.99648311,low income,GEORGINA RESTAURANT,EAST  163 STREET,4/22/2019
12520,10459,Bronx,21610,29.99648311,low income,ANTOJITOS ELOHIM,WESTCHESTER AVENUE,3/20/2019
12523,10459,Bronx,21610,29.99648311,low income,BRIANNA'S PIZZERIA,PROSPECT AVE,4/4/2019
12525,10459,Bronx,21610,29.99648311,low income,DUNKIN',WESTCHESTER AVENUE,4/4/2019
12528,10459,Bronx,21610,29.99648311,low income,Kennedy Fried Chicken,EAST  167 STREET,4/6/2019
12532,10459,Bronx,21610,29.99648311,low income,KING'S CHEF CHINESE RESTAURANT,PROSPECT AVENUE,3/20/2019
12534,10459,Bronx,21610,29.99648311,low income,EXITO BAR & LOUNGE,EAST  165 STREET,1/29/2019
12536,10459,Bronx,21610,29.99648311,low income,DUNKIN',HUNTS POINT AVENUE,1/18/2019
12538,10459,Bronx,21610,29.99648311,low income,SAN GERMAN CUCHIFRITO,TIFFANY STREET,1/18/2019
12539,10459,Bronx,21610,29.99648311,low income,DISTRIBUIDORA SAN MARCOS,INTERVALE AVENUE,1/18/2019
12540,10459,Bronx,21610,29.99648311,low income,GREAT WALL KITCHEN,PROSPECT AVENUE,1/18/2019
12547,10459,Bronx,21610,29.99648311,low income,PROSPECT COFFEE SHOP,PROSPECT AVENUE,2/15/2019
12548,10459,Bronx,21610,29.99648311,low income,DUNKIN',PROSPECT AVENUE,2/20/2019
12550,10459,Bronx,21610,29.99648311,low income,T-BROTHERS PIZZERIA,ALDUS STREET,2/20/2019
12551,10459,Bronx,21610,29.99648311,low income,SUPER CROWN'S FRIED CHICKEN & PIZZA,PROSPECT AVENUE,2/20/2019
12557,10459,Bronx,21610,29.99648311,low income,SUBWAY,LONGWOOD AVENUE,9/16/2019
12558,10459,Bronx,21610,29.99648311,low income,KING GRILL RESTAURANT,EAST  169 STREET,10/1/2019
12559,10459,Bronx,21610,29.99648311,low income,MARIO'S PIZZA 2,WESTCHESTER AVENUE,10/1/2019
12560,10459,Bronx,21610,29.99648311,low income,DUNKIN',PROSPECT AVENUE,9/18/2019
12562,10459,Bronx,21610,29.99648311,low income,GIRALDA BAKERY,EAST  163 STREET,10/7/2019
12570,10459,Bronx,21610,29.99648311,low income,DISTRIBUIDORA SAN MARCOS,INTERVALE AVENUE,7/18/2019
12572,10459,Bronx,21610,29.99648311,low income,SUPER CROWN'S FRIED CHICKEN & PIZZA,PROSPECT AVENUE,7/11/2019
12573,10459,Bronx,21610,29.99648311,low income,MARGHERITA'S PIZZA,EAST  163 STREET,7/15/2019
12574,10459,Bronx,21610,29.99648311,low income,NEW SHENG CHINESE KITCHEN,EAST  167 STREET,7/15/2019
12575,10459,Bronx,21610,29.99648311,low income,PARILLA AZTECA,WESTCHESTER AVENUE,7/11/2019
12578,10459,Bronx,21610,29.99648311,low income,THE JUICER SHACK,SOUTHERN BOULEVARD,7/9/2019
12579,10459,Bronx,21610,29.99648311,low income,Giovaniâ€™s Big Pizza,PROSPECT AVENUE,7/12/2019
12583,10459,Bronx,21610,29.99648311,low income,DOMINO'S PIZZA,SOUTHERN BOULEVARD,7/15/2019
12590,10459,Bronx,21610,29.99648311,low income,GREAT WALL KITCHEN,PROSPECT AVENUE,7/25/2019
12593,10459,Bronx,21610,29.99648311,low income,NEW LUCKY STAR,SOUTHERN BOULEVARD,8/14/2019
12595,10459,Bronx,21610,29.99648311,low income,LA PLAZA DEL POLLO,WESTCHESTER AVENUE,8/13/2019
12596,10459,Bronx,21610,29.99648311,low income,CHECKERS,SOUTHERN BOULEVARD,8/13/2019
12602,10459,Bronx,21610,29.99648311,low income,TIA DELI JUICE,EAST  167 STREET,5/3/2019
12603,10459,Bronx,21610,29.99648311,low income,DAISY'S PIZZA WINGS & BURGERS,LONGWOOD AVENUE,5/1/2019
12604,10459,Bronx,21610,29.99648311,low income,LA NUEVA GIRALDA BAKERY,WESTCHESTER AVENUE,4/19/2019
12605,10459,Bronx,21610,29.99648311,low income,AMOR BAKERY NO 2,PROSPECT AVENUE,5/1/2019
12606,10459,Bronx,21610,29.99648311,low income,JUICEADE,SOUTHERN BOULEVARD,5/3/2019
12607,10459,Bronx,21610,29.99648311,low income,KING GRILL RESTAURANT,EAST  169 STREET,4/24/2019
12608,10459,Bronx,21610,29.99648311,low income,NATIONAL BAKERY,INTERVALE AVENUE,4/16/2019
12611,10459,Bronx,21610,29.99648311,low income,LITTLE CAESARS,SOUTHERN BOULEVARD,4/11/2019
12613,10459,Bronx,21610,29.99648311,low income,NO. 1 KITCHEN,PROSPECT AVENUE,4/24/2019
12614,10459,Bronx,21610,29.99648311,low income,GIRALDA BAKERY,EAST  163 STREET,4/29/2019
12616,10459,Bronx,21610,29.99648311,low income,KENNEDY FRIED CHICKEN & PIZZERIA,LONGWOOD AVENUE,4/29/2019
12617,10459,Bronx,21610,29.99648311,low income,SUBWAY,LONGWOOD AVENUE,4/11/2019
12624,10459,Bronx,21610,29.99648311,low income,KENNEDY FRIED CHICKEN & PIZZA,PROSPECT AVENUE,4/22/2019
