name,Borough,zip_code,STREET,income level,LATITUDE,LONGITUDE
ANNIE MOORES PUB & RESTAURANT,Manhattan,10017,EAST   41 STREET,high income,40.749866,-73.97420699999999
ANOTHEROOM,Manhattan,10013,WEST BROADWAY,high income,40.719524,-74.006333
ANTHONY & JOE'S PIZZA,Bronx,10460,SOUTHERN BOULEVARD,low income,40.842732,-73.885846
ANTHONY & JOE'S PIZZA,Bronx,10460,SOUTHERN BOULEVARD,low income,40.842732,-73.885846
ANTHONY'S LUNCH ROOM,Queens,11355,KISSENA BLVD,low income,40.745636,-73.813665
ANTICA,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
ANTICA,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
ANTICA,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
ANTICO NOE PANINI LAB,Manhattan,10022,EAST   53 STREET,high income,40.757569000000004,-73.96985500000001
ANTIQUE GARAGE,Manhattan,10013,MERCER STREET,high income,40.721333,-74.00176
ANTIQUE GARAGE TRIBECA,Manhattan,10013,CHURCH STREET,high income,40.718199,-74.005302
ANTIQUE GARAGE TRIBECA,Manhattan,10013,CHURCH STREET,high income,40.718199,-74.005302
ANTOJITOS & NATURAL JUICE BAR,Bronx,10456,CLAY AVENUE,low income,40.83263,-73.910865
ANTOJITOS & NATURAL JUICE BAR,Bronx,10456,CLAY AVENUE,low income,40.83263,-73.910865
ANTOJITOS AND NATURAL JUICE BAR,Bronx,10456,THIRD AVENUE,low income,40.827825,-73.907474
ANTOJITOS AND NATURAL JUICE BAR,Bronx,10456,THIRD AVENUE,low income,40.827825,-73.907474
ANTOJITOS ELOHIM,Bronx,10459,WESTCHESTER AVENUE,low income,40.823884,-73.893286
ANTOJITOS JUICE BAR,Bronx,10456,THIRD AVENUE,low income,40.827825,-73.907474
ANTOJITOS LA GARNACHA,Bronx,10453,EAST  183 STREET,low income,40.859916,-73.90849
ANTONIO'S PIZZA,Brooklyn,11238,FLATBUSH AVENUE,medium income,40.676485,-73.971903
ANTONIO'S PIZZA,Brooklyn,11238,FLATBUSH AVENUE,medium income,40.676485,-73.971903
ANTONIO'S RESTAURANT,Bronx,10456,EAST  167 STREET,low income,40.830596,-73.91076
ANTONIO'S RESTAURANT,Bronx,10456,EAST  167 STREET,low income,40.830596,-73.91076
ANTONIO'S RESTAURANT,Bronx,10456,EAST  167 STREET,low income,40.830596,-73.91076
ANTONUCCI,Manhattan,10028,EAST   81 STREET,high income,40.774786999999996,-73.95456300000001
ANTONUCCI,Manhattan,10028,EAST   81 STREET,high income,40.774786999999996,-73.95456300000001
AOC EAST,Manhattan,10028,1 AVENUE,high income,40.776629,-73.953914
APHRODITES SWEETS,Queens,11357,FRANCIS LEWIS BOULEVARD,medium income,40.782705,-73.804107
APHRODITES SWEETS,Queens,11357,FRANCIS LEWIS BOULEVARD,medium income,40.782705,-73.804107
APOTHEKE/CHEMIST,Manhattan,10013,DOYERS STREET,high income,40.714824,-73.998035
APPLE GOURMET,Manhattan,10007,BROADWAY,high income,40.713538,-74.00674000000001
APPLE GOURMET,Manhattan,10007,BROADWAY,high income,40.713538,-74.00674000000001
APPLEBEE'S,Staten Island,10309,VETERANS ROAD WEST,medium income,40.528946000000005,-74.226372
APPLEBEE'S,Queens,11101,35 AVENUE,medium income,40.744622,-73.934502
APPLEBEE'S,Queens,11360,26 AVENUE,medium income,40.780294,-73.78120600000001
APPLEBEE'S,Queens,11101,35 AVENUE,medium income,40.744622,-73.934502
AQUAVIT,Manhattan,10022,EAST   55 STREET,high income,40.759081,-73.968795
AQUAVIT,Manhattan,10022,EAST   55 STREET,high income,40.759081,-73.968795
ARABELLE,Manhattan,10065,EAST   64 STREET,high income,40.765226,-73.96636600000001
ARABELLE,Manhattan,10065,EAST   64 STREET,high income,40.765226,-73.96636600000001
ARCHDIOCESES OF NY,Manhattan,10022,1 AVENUE,high income,40.758775,-73.967842
ARCHER PIZZA,Bronx,10460,ARCHER STREET,low income,40.837621,-73.864729
ARCHER PIZZA,Bronx,10460,ARCHER STREET,low income,40.837621,-73.864729
ARCHIE'S TAP AND TABLE,Bronx,10464,CITY ISLAND AVENUE,medium income,40.845793,-73.786036
AREPA FACTORY,Manhattan,10009,AVENUE A,medium income,40.72598,-73.983506
AREPA FACTORY,Manhattan,10009,AVENUE A,medium income,40.72598,-73.983506
AREPPAS,Manhattan,10022,3 AVENUE,high income,40.758775,-73.967842
AREPPAS,Manhattan,10022,3 AVENUE,high income,40.758775,-73.967842
ARIANA'S,Staten Island,10309,SOUTH BRIDGE STREET,medium income,40.524777,-74.234933
ARLO LIQUOR BAR BODEGA,Manhattan,10013,HUDSON STREET,high income,40.721302,-74.008227
ARLO ROOFTOP (ART),Manhattan,10013,HUDSON STREET,high income,40.721302,-74.008227
ARMANI RISTORANTE,Manhattan,10022,5 AVENUE,high income,40.758775,-73.967842
AROMA ESPRESSO BAR,Manhattan,10007,CHURCH STREET,high income,40.713718,-74.00880500000001
AROMA ESPRESSO BAR,Manhattan,10007,CHURCH STREET,high income,40.713718,-74.00880500000001
AROME,Manhattan,10007,BROADWAY,high income,40.713538,-74.00674000000001
AROME,Manhattan,10007,BROADWAY,high income,40.713538,-74.00674000000001
AROME,Manhattan,10007,BROADWAY,high income,40.713538,-74.00674000000001
ART BIRD & WHISKEY BAR,Manhattan,10017,EAST   42 STREET,high income,40.751571999999996,-73.976232
ART BIRD & WHISKEY BAR,Manhattan,10017,EAST   42 STREET,high income,40.751571999999996,-73.976232
ART CAFE + BAR,Brooklyn,11238,PACIFIC STREET,medium income,40.680381,-73.96433
ARTE CAFE,Manhattan,10023,WEST   73 STREET,high income,40.779409,-73.981656
ARTIE'S,Bronx,10464,CITY ISLAND AVENUE,medium income,40.845793,-73.786036
ARTISERIE,Manhattan,10017,LEXINGTON AVENUE,high income,40.753295,-73.974627
ARTISERIE,Manhattan,10017,LEXINGTON AVENUE,high income,40.753295,-73.974627
ARTURO'S,Manhattan,10028,YORK AVENUE,high income,40.774684,-73.948328
ARTURO'S PIZZA,Manhattan,10028,YORK AVENUE,high income,40.774684,-73.948328
ARTURO'S PIZZA,Manhattan,10028,YORK AVENUE,high income,40.774684,-73.948328
ARTURO'S PIZZA,Manhattan,10028,YORK AVENUE,high income,40.774684,-73.948328
ARZU RESTAURANT,Queens,11375,QUEENS BLVD,medium income,40.721096,-73.843078
ARZU RESTAURANT,Queens,11375,QUEENS BLVD,medium income,40.721096,-73.843078
ARZU RESTAURANT,Queens,11375,QUEENS BLVD,medium income,40.721096,-73.843078
ASHLEY'S FINE FOODS,Manhattan,10017,LEXINGTON AVENUE,high income,40.753295,-73.974627
ASHLEY'S FINE FOODS,Manhattan,10017,LEXINGTON AVENUE,high income,40.753295,-73.974627
ASHOKA,Manhattan,10024,COLUMBUS AVENUE,high income,40.785243,-73.973377
ASIA ROMA,Manhattan,10013,MULBERRY STREET,high income,40.717034999999996,-73.99863
ASIA ROMA,Manhattan,10013,MULBERRY STREET,high income,40.717034999999996,-73.99863
ASIAN 59,Manhattan,10022,EAST   59 STREET,high income,40.761682,-73.966899
ASIAN 59,Manhattan,10022,EAST   59 STREET,high income,40.761682,-73.966899
ASIAN BOWL,Queens,11375,QUEENS BLVD,medium income,40.721096,-73.843078
ASIAN BOWL,Queens,11375,QUEENS BLVD,medium income,40.721096,-73.843078
ASIAN FORTUNE RESTAURANT,Queens,11375,QUEENS BOULEVARD,medium income,40.721096,-73.843078
ASIAN GOURMET,Queens,11355,MAIN STREET,low income,40.749338,-73.82565799999999
ASIAN GOURMET,Queens,11355,MAIN STREET,low income,40.749338,-73.82565799999999
ASIAN GOURMET,Queens,11355,MAIN STREET,low income,40.749338,-73.82565799999999
ASIAN TASTE,Manhattan,10009,EAST    3 STREET,medium income,40.722802,-73.983453
ATAMI,Manhattan,10065,2 AVENUE,high income,40.764584,-73.963013
ATEAZ,Manhattan,10028,2 AVENUE,high income,40.776629,-73.953914
ATEAZ,Manhattan,10028,2 AVENUE,high income,40.776629,-73.953914
ATERA,Manhattan,10013,WORTH STREET,high income,40.715713,-74.003316
ATLANTIC GRILL WEST,Manhattan,10023,WEST   64 STREET,high income,40.772079999999995,-73.981928
ATLANTIC GRILL WEST,Manhattan,10023,WEST   64 STREET,high income,40.772079999999995,-73.981928
ATOMIC WINGS,Manhattan,10007,BROADWAY,high income,40.713538,-74.00674000000001
ATOMIC WINGS,Manhattan,10009,1 AVENUE,medium income,40.72775,-73.980396
ATOMIC WINGS,Manhattan,10009,1 AVENUE,medium income,40.72775,-73.980396
ATTRAVERSA,Manhattan,10013,WEST BROADWAY,high income,40.719524,-74.006333
ATTRAVERSA,Manhattan,10013,WEST BROADWAY,high income,40.719524,-74.006333
ATWOOD,Manhattan,10022,2 AVENUE,high income,40.758775,-73.967842
AU BON PAIN,Manhattan,10065,EAST   68 STREET,high income,40.767053999999995,-73.96293299999999
"AU BON PAIN, ANDALE MEXICAN GRILL",Bronx,10453,UNIVERSITY AVENUE,low income,40.849294,-73.917666
"AU BON PAIN, ANDALE MEXICAN GRILL",Bronx,10453,UNIVERSITY AVENUE,low income,40.849294,-73.917666
"AU BON PAIN, ANDALE MEXICAN GRILL",Bronx,10453,UNIVERSITY AVENUE,low income,40.849294,-73.917666
AU CHEVAL DINER,Manhattan,10013,WALKER STREET,high income,40.718438,-74.001926
AU JUS,Brooklyn,11238,WASHINGTON AVENUE,medium income,40.675537,-73.963527
AU ZA'ATAR,Manhattan,10009,AVENUE A,medium income,40.72598,-73.983506
AUDREY BAKERY & CAFE,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
AUDREY BAKERY & CAFE,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
AUDREY BAKERY & CAFE,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
AUGIES DELI & PIZZERIA,Bronx,10464,CITY ISLAND AVENUE,medium income,40.845793,-73.786036
AUGIES DELI & PIZZERIA,Bronx,10464,CITY ISLAND AVENUE,medium income,40.845793,-73.786036
AUGURS WELL,Manhattan,10009,ST MARKS PLACE,medium income,40.72775,-73.980396
AUGUST,Manhattan,10065,LEXINGTON AVENUE,high income,40.76543,-73.966142
AUGUST GATHERINGS,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
AUNT BUTCHIES OF BROOKLYN,Staten Island,10309,ARTHUR KILL ROAD,medium income,40.539223,-74.23734300000001
AUNTIE ANNE'S / CINNABON,Bronx,10455,3 AVENUE,low income,40.815028999999996,-73.908355
AUNTIE ANNE'S / CINNABON,Bronx,10455,3 AVENUE,low income,40.815028999999996,-73.908355
AURORA SOHO,Manhattan,10013,BROOME STREET,high income,40.722309,-74.000381
AURORA SOHO,Manhattan,10013,BROOME STREET,high income,40.722309,-74.000381
AUSTIN HOUSE,Queens,11375,AUSTIN STREET,medium income,40.716838,-73.8377
AUSTIN PUBLIC,Queens,11375,AUSTIN STREET,medium income,40.716838,-73.8377
AUSTIN PUBLIC,Queens,11375,AUSTIN STREET,medium income,40.716838,-73.8377
AUSTIN PUBLIC,Queens,11375,AUSTIN STREET,medium income,40.716838,-73.8377
AUTUMN ASIAN,Brooklyn,11238,FLATBUSH AVENUE,medium income,40.676485,-73.971903
AVANT GARDEN,Manhattan,10009,EAST    7 STREET,medium income,40.725203,-73.981701
AVANT GARDEN,Manhattan,10009,EAST    7 STREET,medium income,40.725203,-73.981701
AVE D PIZZERIA,Manhattan,10009,AVENUE D,medium income,40.723006,-73.976446
AVOCADO SUSHI,Staten Island,10309,ARTHUR KILL ROAD,medium income,40.539223,-74.23734300000001
AVOCADO SUSHI,Staten Island,10309,ARTHUR KILL ROAD,medium income,40.539223,-74.23734300000001
AVRA ESTIATORIO,Manhattan,10017,EAST   48 STREET,high income,40.754439,-73.972138
AVRA ESTIATORIO,Manhattan,10017,EAST   48 STREET,high income,40.754439,-73.972138
AVRA MADISON ESTIATORIO,Manhattan,10022,EAST   60 STREET,high income,40.761102,-73.964501
AZUMMA,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
AZUSA OF JAPAN,Manhattan,10017,EAST   44 STREET,high income,40.751933,-73.973964
AZUSA OF JAPAN,Manhattan,10017,EAST   44 STREET,high income,40.751933,-73.973964
Aloha Sushi,Manhattan,10022,EAST   53 STREET,high income,40.757569000000004,-73.96985500000001
August Laura,Manhattan,10009,AVENUE A,medium income,40.72598,-73.983506
B & Co.,Manhattan,10007,PARK PLACE,high income,40.713716999999995,-74.01032099999999
B & Co.,Manhattan,10007,PARK PLACE,high income,40.713716999999995,-74.01032099999999
B CAFE,Manhattan,10021,EAST   75 STREET,high income,40.771565,-73.959643
B FLAT,Manhattan,10013,CHURCH STREET,high income,40.718199,-74.005302
B-SIDE,Manhattan,10009,AVENUE B,medium income,40.725145,-73.981445
BABA GHANOUGE,Manhattan,10007,CHURCH STREET,high income,40.713718,-74.00880500000001
BABY GRAND,Manhattan,10013,LAFAYETTE STREET,high income,40.717847,-74.00100400000001
BABY JANE,Brooklyn,11238,FULTON STREET,medium income,40.683412,-73.966072
BACK HOME II RESTAURANT,Bronx,10456,EAST  169 STREET,low income,40.83382,-73.90806500000001
BACK HOME II RESTAURANT,Bronx,10456,EAST  169 STREET,low income,40.83382,-73.90806500000001
BAGEL BOBS ON YORK,Manhattan,10028,YORK AVENUE,high income,40.774684,-73.948328
BAGEL CLUB,Queens,11360,CROSS ISLAND PKWY,medium income,40.785947,-73.794116
BAGEL EXPRESS II,Manhattan,10065,2 AVENUE,high income,40.764584,-73.963013
BAGEL PARLOR,Queens,11357,150TH ST,medium income,40.784113,-73.81364
BAGEL TALK,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
BAGEL TIME,Queens,11357,14 AVENUE,medium income,40.786173,-73.819069
BAGEL TIME,Queens,11357,14 AVENUE,medium income,40.786173,-73.819069
BAGEL WORKS,Manhattan,10065,FIRST AVENUE,high income,40.763294,-73.95921899999999
BAGELICIOUS,Queens,11375,108 STREET,medium income,40.723040999999995,-73.843688
BAGELICIOUS,Queens,11375,108 STREET,medium income,40.723040999999995,-73.843688
BAGELS & CO,Manhattan,10021,EAST   76 STREET,high income,40.772462,-73.95903299999999
BAGELS & CO,Manhattan,10021,EAST   76 STREET,high income,40.772462,-73.95903299999999
BAGELS & COMPANY,Manhattan,10024,WEST   79 STREET,high income,40.783974,-73.979511
BAGELS FOR YOU,Queens,11375,QUEENS BOULEVARD,medium income,40.721096,-73.843078
BAILEY'S CORNER PUB,Manhattan,10028,YORK AVENUE,high income,40.774684,-73.948328
BAKE CULTURE,Manhattan,10013,BOWERY,high income,40.71626,-73.996388
BAKE CULTURE,Manhattan,10013,BOWERY,high income,40.71626,-73.996388
BAKE CULTURE,Manhattan,10013,BOWERY,high income,40.71626,-73.996388
BAKER HOUSE MARKET,Queens,11101,CRESCENT ST,medium income,40.749736,-73.941
BAKER HOUSE MARKET,Queens,11101,CRESCENT ST,medium income,40.749736,-73.941
BAKER STREET PUB,Manhattan,10065,1 AVENUE,high income,40.764584,-73.963013
BAKER'S PIZZA,Manhattan,10009,AVENUE A,medium income,40.72598,-73.983506
BAKER'S PIZZA,Manhattan,10009,AVENUE A,medium income,40.72598,-73.983506
BAKERY & PARTY SUPPLY BY MARTHA,Bronx,10460,EAST  180 STREET,low income,40.843046,-73.87934200000001
BAKERY & PARTY SUPPLY BY MARTHA,Bronx,10460,EAST  180 STREET,low income,40.843046,-73.87934200000001
BALADE,Manhattan,10009,1 AVENUE,medium income,40.72775,-73.980396
BALADE YOUR WAY,Manhattan,10017,EAST   41 STREET,high income,40.749866,-73.97420699999999
BALADE YOUR WAY,Manhattan,10017,EAST   41 STREET,high income,40.749866,-73.97420699999999
BALDOR SPECIALTY FOODS,Bronx,10474,FOOD CENTER DRIVE,low income,40.810660999999996,-73.87483399999999
BAMBOO SUSHI,Manhattan,10065,1 AVENUE,high income,40.764584,-73.963013
BAMBOO SUSHI,Manhattan,10065,1 AVENUE,high income,40.764584,-73.963013
BAMBOO YA,Queens,11375,AUSTIN STREET,medium income,40.716838,-73.8377
BANGKOK CUISINE,Queens,11375,70 ROAD,medium income,40.723040999999995,-73.843688
BANGKOK CUISINE,Manhattan,10028,2 AVENUE,high income,40.776629,-73.953914
BANH MI PLACE,Brooklyn,11238,WASHINGTON AVENUE,medium income,40.675537,-73.963527
BANH MI PLACE,Brooklyn,11238,WASHINGTON AVENUE,medium income,40.675537,-73.963527
BANH MI PLACE,Brooklyn,11238,WASHINGTON AVENUE,medium income,40.675537,-73.963527
BANH MI SAIGON BAKERY,Manhattan,10013,GRAND STREET,high income,40.720557,-73.999975
BANH MI ZON,Manhattan,10009,EAST    6 STREET,medium income,40.723634999999994,-73.979778
BANH MI ZON,Manhattan,10009,EAST    6 STREET,medium income,40.723634999999994,-73.979778
BANHMIGOS,Brooklyn,11238,PARK PLACE,medium income,40.675705,-73.96400799999999
BANHMIGOS,Brooklyn,11238,PARK PLACE,medium income,40.675705,-73.96400799999999
BANHMIGOS,Brooklyn,11238,PARK PLACE,medium income,40.675705,-73.96400799999999
BANTER,Queens,11375,QUEENS BOULEVARD,medium income,40.721096,-73.843078
BANTRY BAY PUBLICK HOUSE,Queens,11101,GREENPOINT AVENUE,medium income,40.737665,-73.93023199999999
BAO BY KAYA,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
BAR BOULUD,Manhattan,10023,BROADWAY,high income,40.775494,-73.982327
BAR CHUKO,Brooklyn,11238,VANDERBILT AVENUE,medium income,40.67946,-73.96830600000001
BAR CHUKO,Brooklyn,11238,VANDERBILT AVENUE,medium income,40.67946,-73.96830600000001
BAR COASTAL,Manhattan,10075,1 AVENUE,high income,40.773357,-73.95620799999999
BAR COASTAL,Manhattan,10075,1 AVENUE,high income,40.773357,-73.95620799999999
BAR HUGO,Manhattan,10013,GREENWICH STREET,high income,40.722146,-74.009955
BAR HUGO,Manhattan,10013,GREENWICH STREET,high income,40.722146,-74.009955
BAR ITALIA,Manhattan,10065,MADISON AVENUE,high income,40.766788,-73.969371
BAR MERIDIAN,Brooklyn,11238,PROSPECT PLACE,medium income,40.67655,-73.962985
BAR MISHIMA,Manhattan,10022,EAST   52 STREET,high income,40.757207,-73.970164
BARACHOU,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
BARBARESCO,Manhattan,10065,LEXINGTON AVENUE,high income,40.76543,-73.966142
BARBONCINO,Brooklyn,11238,FRANKLIN AVENUE,medium income,40.680217,-73.955381
BARCKLAYS PIZZA & PASTA,Brooklyn,11238,FULTON STREET,medium income,40.683412,-73.966072
BARCKLAYS PIZZA & PASTA,Brooklyn,11238,FULTON STREET,medium income,40.683412,-73.966072
BARCLAY STREET CAFE,Manhattan,10007,GREENWICH STREET,high income,40.715553,-74.011021
BARCLAY STREET CAFE,Manhattan,10007,GREENWICH STREET,high income,40.715553,-74.011021
BARDOLINO PIZZA II,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
BARDOLINO PIZZA II,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
BARDOLINO PIZZA II,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
BAREBURGER,Manhattan,10021,1 AVENUE,high income,40.768823,-73.960257
BAREBURGER,Queens,11101,VERNON BLVD,medium income,40.748244,-73.952074
BAREBURGER,Manhattan,10021,1 AVENUE,high income,40.768823,-73.960257
BAREBURGER,Queens,11375,AUSTIN STREET,medium income,40.716838,-73.8377
BAREBURGER,Manhattan,10021,1 AVENUE,high income,40.768823,-73.960257
BARKOGI,Manhattan,10022,2 AVENUE,high income,40.758775,-73.967842
BARNACHO,Manhattan,10017,2 AVENUE,high income,40.752955,-73.973196
BARNEA BISTRO,Manhattan,10017,EAST   46 STREET,high income,40.753863,-73.97451
BARNES & NOBLE CAFE,Manhattan,10028,EAST   86 STREET,high income,40.778006,-73.952214
BARNES & NOBLE CAFE,Manhattan,10007,WARREN STREET,high income,40.715463,-74.01084
BARNES & NOBLE CAFE,Manhattan,10017,5TH AVE,high income,40.754709000000005,-73.979916
BARNES & NOBLE CAFE,Manhattan,10024,BROADWAY,high income,40.786496,-73.97831
BARNES & NOBLE CAFE,Manhattan,10017,5TH AVE,high income,40.754709000000005,-73.979916
BARNEY GREENGRASS,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
BARNEY GREENGRASS,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
BARNEY GREENGRASS,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
BAROLO EAST,Manhattan,10017,EAST   49 STREET,high income,40.755324,-73.971533
BARRE CAFE AT STEPS,Manhattan,10023,BROADWAY,high income,40.775494,-73.982327
BARRE CAFE AT STEPS,Manhattan,10023,BROADWAY,high income,40.775494,-73.982327
BARRY'S BOOTCAMP,Manhattan,10065,2 AVENUE,high income,40.764584,-73.963013
BARRY'S BOOTCAMP,Manhattan,10065,2 AVENUE,high income,40.764584,-73.963013
BARRY'S BOOTCAMP FUEL BAR,Manhattan,10013,YORK ST,high income,40.721174,-74.00537299999999
BARRYS BOOTCAMP,Manhattan,10023,WEST   69 STREET,high income,40.776165999999996,-73.981741
BASCOM CATERING & EVENTS,Bronx,10474,GARRISON AVENUE,low income,40.818659000000004,-73.89040899999999
BASEMENT,Manhattan,10013,MOTT STREET,high income,40.71675,-73.997803
BASICS CAFETERIA,Bronx,10456,FRANKLIN AVENUE,low income,40.831458000000005,-73.902709
BASICS CAFETERIA,Bronx,10456,FRANKLIN AVENUE,low income,40.831458000000005,-73.902709
BATARD,Manhattan,10013,WEST BROADWAY,high income,40.719524,-74.006333
BATARD,Manhattan,10013,WEST BROADWAY,high income,40.719524,-74.006333
BAY TERRACE POOL & TENNIS CENTER,Queens,11360,23 AVENUE,medium income,40.780294,-73.78120600000001
BAYA BAR,Staten Island,10309,AMBOY ROAD,medium income,40.524721,-74.21028100000001
BAYARD BO KY RESTAURANT,Manhattan,10013,BAYARD ST,high income,40.715497,-73.998368
BAYARD BO KY RESTAURANT,Manhattan,10013,BAYARD ST,high income,40.715497,-73.998368
BAYARD SUSHI,Manhattan,10013,BAYARD STREET,high income,40.715497,-73.998368
BAYSIDE MARINA SNACK BAR,Queens,11360,CROSS ISLAND PARKWAY,medium income,40.785947,-73.794116
BAZ BAGEL AND RESTAURANT,Manhattan,10013,GRAND STREET,high income,40.720557,-73.999975
BAZ BAGEL AND RESTAURANT,Manhattan,10013,GRAND STREET,high income,40.720557,-73.999975
BB JUICE BAR,Bronx,10455,EAST  149 STREET,low income,40.813189,-73.908342
BB JUICE BAR,Bronx,10455,EAST  149 STREET,low income,40.813189,-73.908342
BB PIZZA & DINE,Bronx,10455,SOUTHERN BOULEVARD,low income,40.811673,-73.904831
BB PIZZA & DINE,Bronx,10455,SOUTHERN BOULEVARD,low income,40.811673,-73.904831
BCAKENY,Brooklyn,11238,WASHINGTON AVENUE,medium income,40.675537,-73.963527
BEACH BAGEL,Queens,11694,BEACH  129 STREET,medium income,40.577758,-73.848946
BEACH CAFE,Manhattan,10021,2 AVENUE,high income,40.768823,-73.960257
